"","x"
"1",0.0185872316815203
"2",-0.00194055765498935
"3",-0.0564879246827671
"4",-0.0135213304410701
"5",-0.0375284028439493
"6",-0.00350316045998015
"7",0.0296140619029422
"8",-0.0287251809241047
"9",0.0301478736005503
"10",-0.00181750741839761
"11",-0.00449630262717856
"12",-0.0247480403135498
"13",-0.00673632640563396
"14",-0.00427729181919774
"15",0.018498452012384
"16",0.0257618360057754
"17",-0.00811231293524958
"18",0.0259551107293573
"19",-0.0261357018054747
"20",0.00355087089780963
"21",-0.00648068829379118
"22",-0.0023617619493909
"23",0.0202540207425222
"24",0.0232772273581084
"25",0.00734261958751744
"26",-0.00242969950334076
"27",-0.00870375013431721
"28",0.0216071686659923
"29",-0.0400367829100941
"30",-0.019195343010832
"31",0.0096915968596222
"32",0.00472487815766951
"33",-0.0267347996741465
"34",0.00117942474509216
"35",0.0127683830514915
"36",0.00210123447525425
"37",0.000561650503613306
"38",-0.0313599281490907
"39",-0.011358368103848
"40",0.00562719812426737
"41",-0.03345768244346
"42",0.0250874442166204
"43",-0.013923206651763
"44",0.0131652215416434
"45",0.0280689357358772
"46",0.0202382770734688
"47",-0.00864585672580289
"48",0.0104957148789973
"49",0.00298897814309726
"50",0.00253306016017886
"51",0.0425444952253558
"52",0.00135433744386629
"53",0.0125996583143508
"54",0.0327943760984183
"55",0.00758942245516123
"56",-0.0420522866986422
"57",0.0143859525404604
"58",0.0175536167402413
"59",0.0410944865751178
"60",0.0117793746103619
"61",0.0255545466338047
"62",-0.000885403491019438
"63",0.00974806937587036
"64",0.0324097291875628
"65",-0.0340639990284778
"66",0.00449459391501134
"67",-0.00384868112268848
"68",0.0012250282698832
"69",-0.0134274509803922
"70",0.0326263236556746
"71",0.0168447633418534
"72",-0.00466384009691107
"73",-0.0320087628552303
"74",0.0310869428553466
"75",0.00573118312349488
"76",0.0415870995119881
"77",0.0181008643017199
"78",-0.0133199942832643
"79",0.00434543294996954
"80",-0.0169027084715451
"81",-0.0142593081594929
"82",0.036134178646903
"83",-0.00611875556576947
"84",-0.0153188045551766
"85",0.0282669954209229
"86",0.140247209614342
"87",0.0114910875225314
"88",-0.0103705170408137
"89",-0.0150060024009604
"90",0.011476741824091
"91",-0.00125514609900585
"92",-0.0222691398984568
"93",0.0385861182519281
"94",0.00450483898913381
"95",0.0253800852573738
"96",0.0189123591185447
"97",-0.00429245283018856
"98",0.00461888294092551
"99",0.00610661825383728
"100",0.0052727784026997
"101",-0.0325197566263374
"102",0.0223121777263745
"103",0.024747808051287
"104",-0.00135700814204896
"105",-0.0122296690389
"106",-0.0201221786980041
"107",0.0112790005948841
"108",-0.0334596108143722
"109",-0.0191834846751223
"110",0.0157859465362753
"111",-0.0179596823457544
"112",0.00390644438915162
"113",0.00495699804198567
"114",-0.0105063259920585
"115",0.026071134817178
"116",0.0111011246872495
"117",-0.0239044781856622
"118",0.0110758325334122
"119",0.00520947442732293
"120",0.0125202818879714
"121",-0.0521167184884
"122",0.00837728041179886
"123",-0.0410379601131046
"124",0.00245283511207372
"125",-0.0177265273186351
"126",-0.0103614585541657
"127",0.0373811755255054
"128",0.0249864484654501
"129",-0.00224130549749442
"130",0.0340232205956589
"131",0.0244581136496777
"132",-0.00667143197522042
"133",-0.0130247061645478
"134",0.0250078985102195
"135",0.00806145675265545
"136",-0.000752657822937164
"137",0.00129460502777516
"138",-0.0126237100072874
"139",0.00923765534974521
"140",0.0139183769757017
"141",0.0168217775709634
"142",-0.00590348488662112
"143",0.00246288410634134
"144",-0.0212849008082292
"145",-0.0200351906158358
"146",-0.00790021785449231
"147",0.00620158779952216
"148",0.000479639311238024
"149",0.0292439714272017
"150",-0.00246867576505663
"151",-0.0368416137467315
"152",0.0107625927182819
"153",-0.0141253777159576
"154",0.013379065411467
"155",0.016298999015819
"156",0.0236903018564883
"157",-0.000276874091506898
"158",0.00669297699000667
"159",0.000550218941287075
"160",0.00678230185825904
"161",-0.00828421220328176
"162",-0.0176706827309238
"163",0.00434528676556477
"164",-0.00560582447489009
"165",0.0212397660818714
"166",0.0195382289614733
"167",0.00157264496416617
"168",0.00143558915232947
"169",-0.000739164520103063
"170",0.00712812696135564
"171",-0.00329401290896958
"172",0.0149167076057346
"173",0.0104290429042904
"174",0.00563975263478792
"175",0.000151570924366063
"176",0.00959082052392304
"177",-0.0126519846460662
"178",0.00460439154703219
"179",-0.00354556264187659
"180",0.00377514048295762
"181",0.015367988760402
"182",0.00240548365122615
"183",-0.0112977553144046
"184",0.00678737891187137
"185",-0.0102404369253087
"186",0.00142262841376937
"187",-0.0106760799845025
"188",0.0205382590344406
"189",0.00554288272539291
"190",0.00629677528780709
"191",0.000589920782066381
"192",0.00505348269182182
"193",-0.00506997402162066
"194",-0.00680143188039588
"195",-0.0131235821654971
"196",0.00307209761966144
"197",-0.00503308988884366
"198",-0.0207292922335113
"199",-0.00591299760402711
"200",-0.0106359455156553
"201",-0.00820240037547783
"202",-0.0280331710834685
"203",0.0296763423908004
"204",0.0119337116094749
"205",0.00449468203462236
"206",0.0196260854155592
"207",-0.000499674125570351
"208",0.0167365835633709
"209",-0.00241571712593795
"210",0.00649322818446763
"211",0.00860178423148175
"212",0.0010554980895484
"213",-0.0021720334872736
"214",-0.0103343336573819
"215",0.0132183048965385
"216",0.00493171471927166
"217",-4.1944549305869e-05
"218",0.000796979865771892
"219",-0.0155287312963663
"220",-0.0099197479617684
"221",0.011072649480768
"222",0.0202228554416704
"223",-0.00429372407611972
"224",0.00508676812291981
"225",-0.00379056108634986
"226",-0.00963789931426657
"227",0.0153680521838254
"228",-0.00835776211563637
"229",0.00524141979579428
"230",-0.00490124512482532
"231",-0.00190727699530519
"232",-0.0106885617689675
"233",0.00186788928510785
"234",-0.00146186440677972
"235",-0.00768071969616604
"236",-0.00605101669909558
"237",0.00993847610033135
"238",0.0270938059129249
"239",0.00416839485690586
"240",0.00247826356332991
"241",-0.00601553326054252
"242",0.00739911708014672
"243",-0.0326914372711188
"244",0.00950719952357649
"245",0.00316028990392716
"246",-0.00510354097534328
"247",-0.00422199235819389
"248",0.00474868033325568
"249",-0.0087561979111722
"250",0.00696040868454673
"251",0.000169108165810463
"252",0.00232484412976856
"253",-0.00301528729573011
"254",-4.22993951185512e-05
"255",0.00543570219966155
"256",-0.0354460735847866
"257",-0.00338044142022145
"258",0.0189509158150426
"259",-0.0459377617421559
"260",-0.000877903835764485
"261",0.00603807592655178
"262",0.0150493807806867
"263",-0.0204081632653062
"264",0.00245495495495499
"265",-0.00559437417151593
"266",0.100112968820606
"267",-0.043252346429525
"268",-0.0686916389395729
"269",0.00550881641120213
"270",6.87694846873307e-05
"271",0.000206294267311535
"272",-0.0126271885599047
"273",0.0239990716026459
"274",0.00874906502867252
"275",-0.00723514211886311
"276",-0.00939275286875041
"277",0.00817949186620355
"278",0.00664007614558309
"279",-0.0132600914023278
"280",-0.00193931097421859
"281",0.0145388044347926
"282",0.0212703634438161
"283",0.0122448979591837
"284",-0.000980819529206663
"285",0.000676339042216621
"286",0.00477477870317885
"287",-0.00583704025170876
"288",0.00571852627902917
"289",0.00651069924909929
"290",-0.0036224071758161
"291",-0.00175286734473064
"292",0.0139608489236707
"293",0.0103906099672888
"294",-0.0036818383799911
"295",0.00645640862270366
"296",-0.0106353795184538
"297",0.00209022075290603
"298",0.0058744652321053
"299",0.00262383884551096
"300",6.33138467382841e-05
"301",-0.00185708859156715
"302",-0.00361537485728782
"303",0.009145500456214
"304",0.0134151982842003
"305",-0.00802971200929539
"306",0.000962161936037135
"307",-0.00445094556472665
"308",-0.00149028168422831
"309",0.00107208173046608
"310",-0.00191088152534545
"311",-0.00124129515474106
"312",-0.00777300303336703
"313",-0.00585949939494307
"314",-0.000597945629658075
"315",0.000833351139981655
"316",0.00907382894231174
"317",0.00641093455768792
"318",-0.00807299331455242
"319",0.00710016531728203
"320",-0.0142264873624177
"321",0.00352255502657926
"322",0.000957324596860012
"323",-0.00422945314658573
"324",-0.0132331597370443
"325",0.00255234469631429
"326",-0.00632146709816611
"327",-0.016848687495929
"328",0.0316909962235817
"329",-0.0123512287010874
"330",0.0109885346453109
"331",0.00272263430947996
"332",-0.0167831868813205
"333",0.000130468817952514
"334",-0.00113058224985867
"335",-0.00182839232075232
"336",-0.00693444982336774
"337",-0.0103645147123408
"338",0.00330611520369222
"339",-0.00798372293606381
"340",0.000691100410201507
"341",0.00351995009691005
"342",0.0128982128982128
"343",0.00230131942313602
"344",-0.0104742953357678
"345",0.00455228498187916
"346",0.0121870737823926
"347",0.0285143006172302
"348",-0.035119601048094
"349",-0.00567211247864746
"350",0.00125542365041962
"351",0.0176198856137264
"352",0.00201033267763335
"353",0.0136557794365104
"354",0.00576755272735013
"355",-0.00135426806043421
"356",0.00735262957155558
"357",-0.00233482678109415
"358",0.0180054817625975
"359",0.0072280672686605
"360",-0.00740238109925358
"361",-0.00965342945331761
"362",0.00704917689878043
"363",-0.00799684280491854
"364",-0.000230323080466567
"365",0.0065971349585324
"366",-0.00522231238166583
"367",-0.00985108341002252
"368",0.00673834519760874
"369",0.0016575744859421
"370",-0.00865120760803529
"371",0.00933947512994971
"372",0.00397755819795674
"373",0.0116560323616499
"374",0.00981099408454767
"375",-0.00759292143775641
"376",2.05672446061922e-05
"377",-0.00345522602936941
"378",-0.00278614768646547
"379",0.00109687700490485
"380",0.0017985611510792
"381",0.0115148888751315
"382",-0.00126486729093997
"383",-0.00524971912981305
"384",0.0109860774569797
"385",-0.00735279182662025
"386",0.00671154672505158
"387",-0.0103254131181527
"388",0.00404592224435718
"389",0.0013295696285388
"390",0.000571977202622897
"391",0.013821685959862
"392",-0.00829674976841595
"393",0.00363481297973429
"394",-0.00876074860900354
"395",0.00387818419333779
"396",-0.00030498963035258
"397",-0.00235930603860312
"398",-0.00766549101955118
"399",-0.000205444273240843
"400",0.0100893866228295
"401",0.00740499633818871
"402",0.00700726978998373
"403",0.0084625102773378
"404",-0.00519000178965584
"405",-0.00821539937634927
"406",-0.0108430578229235
"407",-0.000122251879622654
"408",0.00401442748558276
"409",-0.00397807996752598
"410",0.00132453030117791
"411",0.0037648303791285
"412",0.00466304435974382
"413",0.00766840214715251
"414",0.00424560419754082
"415",0.0122243050293144
"416",-0.00486613211450186
"417",0.027419227114349
"418",0.00416209029423668
"419",0.00990156007138331
"420",-0.00167208193201469
"421",0.0094783121752537
"422",0.0144044948057089
"423",0.00644945449138526
"424",-0.0133887349953832
"425",0.00729995320542818
"426",9.29108984484355e-05
"427",0.0152545522110739
"428",-0.0124082648560604
"429",0.00832051590904876
"430",-0.00845401749614057
"431",0.0210186832740214
"432",0.00738844715535714
"433",0.00228857693763169
"434",-0.146152463142754
"435",0.163483607420353
"436",-0.0058456248303321
"437",0.0100851962426272
"438",-0.008290379555203
"439",0.0211354632355613
"440",-0.00987737813451031
"441",-0.0174713304813603
"442",0.00561633310160627
"443",-0.0121341119540105
"444",-0.00521159441641194
"445",0.0191969492215702
"446",-0.00801002615518736
"447",0.0111874027281882
"448",-0.00260746749719332
"449",-0.0102574343705747
"450",0.000953830915127384
"451",-0.000879620297238392
"452",0.017406137084793
"453",0.00237966468361273
"454",0.00365094780763287
"455",0.0106442075082878
"456",0.00799659568432065
"457",0.00587510993843441
"458",-0.00522873531057638
"459",-0.00859629076206376
"460",-0.020338321866799
"461",0.0100092309363065
"462",-0.0192824629941579
"463",-0.000621276906771899
"464",-0.0165289256198348
"465",0.0197999553803823
"466",-0.0109930177018577
"467",-0.0097880184331797
"468",-0.0112995401999292
"469",-0.005817894261184
"470",0.0104539514800295
"471",0.00551026145628346
"472",0.00574102033588697
"473",0.0133439590785255
"474",-0.00149971651699985
"475",-0.00346185548127118
"476",0.00334521927728563
"477",-0.0161024400967245
"478",-0.0179113370198664
"479",0.0149581966746924
"480",0.00894725044829646
"481",0.0066833287049893
"482",-0.0110710607621009
"483",0.0089262468851117
"484",0.000479227338076517
"485",0.00456890198968308
"486",-0.00238409624413137
"487",0.00231626162726567
"488",0.00315457413249206
"489",0.0016820242796548
"490",-0.000219026064101507
"491",0.00502044691105591
"492",-0.000635774100379715
"493",0.0108513886869275
"494",-0.00789383777174402
"495",-0.00614419835429729
"496",-0.00532506610741318
"497",-0.0113488440313147
"498",-0.0135561160151324
"499",-0.0216569849416277
"500",-0.0100305528333429
"501",0.0263786175973913
"502",-0.0166420817731382
"503",-0.0143467056425246
"504",-0.00347303519862648
"505",0.0131573794885853
"506",-0.00415491052448505
"507",0.00374531835205988
"508",-0.00373134328358205
"509",0.00714133240185524
"510",-0.010115801845893
"511",-0.0138591505430763
"512",-0.018218783308989
"513",-0.00512676169605331
"514",-0.0149745372241533
"515",0.000430831093695521
"516",0.0212656878024772
"517",-0.0202204775004519
"518",0.0092839283518466
"519",-0.0204073344569213
"520",-0.0104680568798971
"521",-0.00383350440957747
"522",0.0145939353156411
"523",0.0266125020726247
"524",-0.000121133812484719
"525",0.00470459960424821
"526",0.00407966398038552
"527",-0.00918698210640093
"528",0.00951457487424998
"529",-0.00544283027174128
"530",-0.013218783952356
"531",-0.0214292996227954
"532",0.00452139850814683
"533",0.00599448258696151
"534",0.0278762886597937
"535",0.00250742196902832
"536",0.00462212617804193
"537",-0.013045729764181
"538",0.00791072185336918
"539",0.00256281910101111
"540",-0.00353483913486309
"541",-0.0081569664902999
"542",0.0113762654327225
"543",-0.0116678654199632
"544",0.00648904342201015
"545",-0.00861636104360405
"546",-0.008853322528363
"547",-0.00155346156204649
"548",0.00790222531578184
"549",0.00619503178762212
"550",0.0103758730671404
"551",0.0110684887716775
"552",0.0149587005493419
"553",0.00373809941008119
"554",0.0119096110949471
"555",-0.00193601564147289
"556",0.00870016132749487
"557",0.00942480150796819
"558",-0.00282933454051604
"559",-0.00189157492528282
"560",-0.0019141113595876
"561",-0.0029811069970568
"562",-0.00664660623143147
"563",0.0138231177744973
"564",-0.0103063540090772
"565",-0.0137575236457437
"566",0.00154993703380797
"567",0.0219943901731309
"568",0.00490233192004846
"569",0.00148801115066585
"570",-0.00498401354147076
"571",0.00149324260466876
"572",-0.0119470028687906
"573",-0.00884414815380797
"574",-0.00362318840579701
"575",-0.0173114119922631
"576",-0.00604271233146348
"577",-0.0117034337993584
"578",0.014627206604284
"579",-0.00122440112960874
"580",-0.00593178447849736
"581",0.00429636996519147
"582",-0.0128141649006753
"583",0.0119573067972072
"584",-0.00553132434575726
"585",-0.013297183070513
"586",0.000181840223057347
"587",0.00555521887562367
"588",0.00564506408453531
"589",-0.0158213308296209
"590",0.00259808796963485
"591",-0.00755137159631551
"592",0.0107910733956184
"593",0.0132994288712639
"594",-0.00286795459071895
"595",0.00950745016578115
"596",0.000593565747299298
"597",0.000751403938938478
"598",-0.00756767437265368
"599",0.00368327791825119
"600",0.00398714591763867
"601",-0.00665836840337455
"602",0.0040774922428196
"603",-0.00594282997563448
"604",0.00346744783882345
"605",-0.00428954423592481
"606",-0.0121063443626719
"607",-0.00831785512396025
"608",0.0024022801302932
"609",-0.0167959705918193
"610",0.00353225506599738
"611",-0.000205837553003129
"612",0.00531170221526796
"613",0.0231415113659636
"614",0.00532425940752599
"615",0.00732688249114009
"616",0.00462505435427129
"617",0.00438734555756668
"618",0.0011361187831776
"619",0.0016826781975777
"620",0.000390663150698371
"621",-0.000117153177779952
"622",0.0133179714503309
"623",-0.00882619336686513
"624",-0.00558007504909298
"625",-0.0076838853478278
"626",0.0055760250625579
"627",0.002645191629438
"628",-0.00318539797932416
"629",0.00403858218318687
"630",0.00855234896707936
"631",-0.0187020831719972
"632",0.0012034881426824
"633",0.0110154294835162
"634",0.00537948777920718
"635",-0.0140746772129813
"636",-0.00379502910177766
"637",-0.00248702208712468
"638",0.00304727229554591
"639",0.00234755676550077
"640",-0.0141507577248573
"641",-0.00187658461599891
"642",-0.0130407824469468
"643",-0.0209950349579492
"644",-0.0129375478689271
"645",-0.00446690713866288
"646",0.0164942807187546
"647",-0.00397894475069425
"648",-0.0122133910365777
"649",-0.00526592943654555
"650",0.00537850714663839
"651",-0.02059858042503
"652",-0.0128384335820734
"653",0.00917131404670615
"654",0.00945493793847804
"655",-0.0117400508949383
"656",-0.0136971480503742
"657",-0.0144797174261206
"658",0.0342601455889228
"659",0.0058760223848471
"660",0.0126891061990457
"661",-0.0037188860245954
"662",0.00803817603393436
"663",0.00662753266426808
"664",0.00259175654209519
"665",-0.0105278519012676
"666",-0.0182247224153552
"667",-0.000515043564101483
"668",0.00798728904539013
"669",0.00617731010096705
"670",-8.46811753746673e-05
"671",-0.00874407181571809
"672",0.0218073858903437
"673",-0.000459866220735902
"674",-0.0303023965870592
"675",-0.00981259030818
"676",-0.0127194319815308
"677",0.0210677255680564
"678",-0.0051636599330236
"679",0.00964253138166187
"680",-0.0127124112712411
"681",-0.00856227804527333
"682",-0.0132290247439897
"683",-0.00681453768038492
"684",0.0252477689582492
"685",0.0149155804391567
"686",-0.0038788087747274
"687",0.0250075714965604
"688",0.000654256890802389
"689",0.00906924261278567
"690",-0.00723198796062127
"691",-0.0100848474640503
"692",0.0153770896252499
"693",-0.00687040489306891
"694",-0.00639065235273021
"695",0.00515814052218217
"696",0.0162186133930269
"697",0.0349119926851063
"698",-0.0113250737936989
"699",-0.0116172796880395
"700",0.00240419192438092
"701",0.00153745233897755
"702",0.00429825818204149
"703",0.00533963763833127
"704",-0.0111496280078655
"705",-0.00824125135816644
"706",-0.00448560266242235
"707",-0.0111295681063122
"708",-0.00854611120443481
"709",-0.0141898045195587
"710",-0.0126109094033986
"711",-0.0151436031331592
"712",0.00331389183457049
"713",-0.0139604527238297
"714",0.00625279142474321
"715",-0.00119840213049272
"716",0.016064524730036
"717",-0.00511710293249364
"718",0.000131882624464232
"719",0.0217138084877255
"720",0.019983221837424
"721",-0.00366949259774768
"722",0.0010160020320041
"723",-0.0169161803264824
"724",-0.00841004904069514
"725",-0.0209973753280839
"726",0.00338998072363899
"727",0.00134699465618513
"728",-0.00754184400291086
"729",-0.0173980668814576
"730",-0.00447740943421827
"731",-0.0217154279483919
"732",0.0278861335562367
"733",0.0055795251756308
"734",-0.000673914996855089
"735",0.010812390414962
"736",-0.00718304534436365
"737",-0.0060254457485888
"738",-0.012169014084507
"739",-0.00716322573286187
"740",0.0116955033202362
"741",0.0265727912786737
"742",-0.00232300884955761
"743",-4.43508149461213e-05
"744",0.00286075444082225
"745",-0.00258723630091558
"746",-0.00232790156301955
"747",0.0206666666666667
"748",-0.00381014587415626
"749",-0.00391214074964489
"750",0.00640688081446379
"751",0.000828464288828741
"752",0.0152049840979393
"753",-0.0026392584327525
"754",0.0103483143650094
"755",0.00302372130658822
"756",0.00838569972826094
"757",0.00894755679066922
"758",0.00659377347466828
"759",0.00766998341625202
"760",-0.0072618802715491
"761",0.0104233582692666
"762",0.00730106644790816
"763",0.00270787523413964
"764",0.0118174988324636
"765",0.00168569765808425
"766",-0.00188320144245219
"767",0.00618213203267698
"768",0.0069819864748948
"769",-0.00612135739614488
"770",0.00225234203707394
"771",0.00707992760972897
"772",0.0182270581962518
"773",-0.00186183623598768
"774",0.00806357595305637
"775",0.00786415065245468
"776",-0.0159115683987072
"777",-0.00116602211555284
"778",-0.00651789014923052
"779",-0.0240687791312522
"780",0.0193646780246022
"781",0.00403559195243904
"782",-0.0127051349920594
"783",0.000973091053520139
"784",-0.00400761844298082
"785",-0.00705151189195648
"786",-0.0110736639383726
"787",0.00172427783187279
"788",0.00328061400133653
"789",0.00326988676503238
"790",0.0127552560104617
"791",0.00309898885555928
"792",-0.0135062877512624
"793",-0.0126673759861883
"794",-0.00784839982107281
"795",0.00301254201164027
"796",0.0180822589542939
"797",-0.0259091273982501
"798",0.00762305045635283
"799",-0.00942605353016948
"800",0.00664657556867446
"801",-0.005249343832021
"802",-0.000680244063324564
"803",0.0192660739701726
"804",0.000505939732459185
"805",0.00714025648286732
"806",-0.00931895322447829
"807",-0.0102175279258823
"808",0.00333859041845025
"809",-0.00102069979177718
"810",0.00870524767042672
"811",-0.0161865402536364
"812",0.00485966682453714
"813",0.0120289350191603
"814",-0.00309804398007544
"815",0.00615440862835912
"816",-0.00845849483204143
"817",-0.0140684488059123
"818",0.00757857349357777
"819",-0.00565654909515702
"820",0.00368942844776047
"821",-0.00388122227698374
"822",0.00667944832704569
"823",0.00114681247568138
"824",-0.00826395565283211
"825",-0.0180681888496998
"826",0.00775096099313126
"827",-0.0193430048357512
"828",-0.00803434790001701
"829",-0.00141418470109283
"830",-0.00214573856321349
"831",-0.0201703079305005
"832",0.0124654347539832
"833",-0.0100576581263276
"834",0.00162031968469451
"835",0.00498426023084998
"836",0.00261028452101273
"837",-0.00841794671526508
"838",-0.00172851391563103
"839",0.0159561643835617
"840",0.00433628891333895
"841",0.00107402156635299
"842",0.00751008497124713
"843",-0.0132896025897688
"844",0.00656162313835532
"845",-0.0172620834584209
"846",0.000218202448231426
"847",0.00220336394773008
"848",0.0301697866782761
"849",0.0033808054769048
"850",0.000926588889356948
"851",0.000483904902166971
"852",0.0100940003785251
"853",0.000978493952074554
"854",-0.00854825291181367
"855",0.0145167719062703
"856",-0.0151154856185768
"857",0.0107915179508712
"858",0.00334413426387507
"859",0.00571369423455136
"860",-0.00537247071900543
"861",-0.00440811258278148
"862",0.000852266821876316
"863",0.00577386391958126
"864",-6.19501920455977e-05
"865",0.025050079507672
"866",-0.00241760012893876
"867",-0.00187818079004759
"868",0.00390506444368002
"869",0.00403095775556278
"870",-0.00405492211337733
"871",-0.00890877574878059
"872",0.011388595135443
"873",-0.00834472774069008
"874",-0.00930713547052747
"875",-0.00219002005812762
"876",0.001046132387028
"877",-0.0044670300397524
"878",0.00920055985509624
"879",0.00505802451510279
"880",-0.0067980275573774
"881",-0.0159570120954562
"882",0.00296908415173475
